ra,dec,redshift,brightness,richness,total_N,LR,gal_id,doppler_velocity,cluster_id
149.68817515,1.69310274,1.7189,-22.04,9,52.0,30.2,268891.0,228348.80821510087,2756.0
150.24428587,2.28866722,1.7203,-22.39,8,69.0,29.89,651106.0,228413.57401766512,1032.0
149.83579684,2.17785455,1.7204,-22.58,8,56.0,30.18,577470.0,228418.19692788797,630.0
149.63613304,1.84331296,1.7217,-21.97,8,64.0,29.54,363407.0,228478.25575200442,1720.0
149.73084722,2.15871513,1.7222,-22.55,8,61.0,30.24,564601.0,228501.3360240092,2250.0
149.82891138,2.24942332,1.7232,-21.29,12,66.0,29.42,625294.0,228547.46447694598,2574.0
150.53652903,2.37115273,1.7239,-22.9,9,56.0,29.8,709780.0,228579.72895696628,1728.0
150.15315407,2.16707429,1.7245,-22.72,8,73.0,29.74,570258.0,228607.36756752097,2452.0
150.00901924,2.72624338,1.7245,-23.5,10,83.0,30.02,939326.0,228607.36756752097,1576.0
150.51999332,2.54934788,1.7248,-23.21,9,55.0,30.57,823317.0,228621.1811101599,2743.0
149.94226603,2.106859,1.7249,-22.73,8,68.0,29.89,530449.0,228625.78477098222,1304.0
149.66362812,1.72102744,1.7259,-22.78,8,57.0,30.17,287048.0,228671.79792379306,1894.0
150.18273018,1.71731217,1.7262,-22.48,9,65.0,29.63,284230.0,228685.59355817334,2758.0
150.08484868,2.28967629,1.7263,-22.02,9,82.0,29.63,651669.0,228690.19125097513,2453.0
149.74643102,2.10349215,1.7275,-22.69,8,81.0,30.24,527371.0,228745.33035767963,1706.0
149.99432687,2.01918559,1.7277,-22.43,9,88.0,29.8,473707.0,228754.51425207156,281.0
150.67515769999997,2.35808692,1.7277,-21.8,10,65.0,29.81,697932.0,228754.51425207156,504.0
150.54600522,2.3571389,1.7279,-22.44,10,66.0,29.58,697577.0,228763.69644560514,2256.0
150.00522888,2.08688594,1.7282,-22.55,9,87.0,30.03,517683.0,228777.4665476675,624.0
149.76279227,2.53746752,1.7285,-22.41,9,73.0,30.11,815987.0,228791.2328250392,1929.0
150.25816115,2.14634147,1.7289,-22.31,8,80.0,29.65,556065.0,228809.58191433825,917.0
150.07277054,1.69820901,1.7297,-23.14,8,69.0,30.16,272642.0,228846.25971448453,1882.0
150.66447675,2.36500677,1.7307,-22.33,9,69.0,29.94,704636.0,228892.06878786683,1597.0
149.78161257,1.68221947,1.7309999999999999,-23.0,10,66.0,30.39,262620.0,228905.80324501847,2558.0
150.17028592,2.07526604,1.7313,-22.98,10,79.0,30.07,510143.0,228919.53388999923,1036.0
150.22728369,1.76869467,1.7322,-22.15,9,67.0,29.49,316006.0,228960.7029652984,2401.0
150.05947493,1.98982175,1.7323,-22.48,14,66.0,29.71,455633.0,228965.2751914381,108.0
150.00674508,2.05746902,1.7326,-21.51,12,60.0,29.38,497999.0,228978.98933247192,1590.0
150.37617597,2.1076361,1.7331,-22.15,9,62.0,29.7,529998.0,229001.83777921397,1364.0
150.19099965,1.79150404,1.734,-22.51,9,50.0,29.81,331431.0,229042.93836781237,1582.0
150.48966388,2.33071095,1.7343,-21.08,9,59.0,29.53,679676.0,229056.63096461317,2741.0
149.46827853,1.81181574,1.7346,-22.05,8,53.0,29.62,343912.0,229070.31976393686,2305.0
149.7942489,2.24096574,1.7354,-21.78,8,71.0,29.74,619644.0,229106.8046734884,1718.0
150.06347513,1.99231076,1.7356,-21.6,9,69.0,29.95,456637.0,229115.921685897,226.0
150.44515592,2.16023987,1.7365,-22.4,11,66.0,30.12,566303.0,229156.92739303783,1719.0
150.39178713,2.5269671000000002,1.7369,-23.03,11,58.0,29.81,808631.0,229175.14120733703,1388.0
149.6770182,2.01381341,1.7373,-21.89,8,51.0,29.47,470831.0,229193.348291064,1366.0
149.96613247,1.8639791,1.7378,-23.07,13,60.0,30.27,377573.0,229216.0976856498,1033.0
150.02900618,2.29272376,1.7379,-24.69,8,65.0,30.5,655044.0,229220.64630371533,1134.0
149.83003290000002,2.32511632,1.7385,-21.76,9,68.0,29.53,675658.0,229247.9291902739,528.0
149.60674837,2.10008108,1.7423,-22.47,8,55.0,30.3,525834.0,229420.37022702466,2309.0
149.74592238,1.84357293,1.7442,-21.89,10,75.0,30.33,363601.0,229506.3642227973,527.0
150.02485986,2.29414408,1.7442,-22.26,11,109.0,30.08,654798.0,229506.3642227973,851.0
150.09881369,2.69864662,1.7445,-22.15,8,56.0,29.69,921305.0,229519.92844964913,1746.0
149.85210732,2.23393389,1.7452,-21.81,11,67.0,29.63,614868.0,229551.5637216064,1371.0
149.65290995,1.81311814,1.7452,-21.14,8,59.0,29.4,344180.0,229551.5637216064,2664.0
150.26485445,2.71909499,1.7467,-22.73,9,61.0,30.41,934101.0,229619.28487224368,1730.0
149.67407199,1.87544243,1.7469,-22.8,9,54.0,30.13,384325.0,229628.30728558335,1737.0
150.06418131,2.26436883,1.7469999999999999,-21.98,11,82.0,29.94,635605.0,229632.81786856556,366.0
149.77112613,1.81561424,1.7471,-22.31,8,81.0,29.7,346409.0,229637.32803582065,2269.0
150.52704751,2.3513855,1.7475,-22.86,8,74.0,30.19,694647.0,229655.36454854032,1753.0
149.70651374,2.48348431,1.7478,-22.25,12,59.0,29.81,780059.0,229668.88757032194,1369.0
150.56144261,2.35660448,1.7482,-23.01,11,79.0,30.13,697425.0,229686.912451508,1581.0
150.18255461,2.19396723,1.7484,-21.29,9,72.0,29.59,587409.0,229695.92240103477,1712.0
149.90379953,2.33996384,1.7486,-22.95,8,69.0,30.35,686499.0,229704.93069036718,1166.0
149.87054509,2.52291075,1.7491,-22.41,9,58.0,30.1,806483.0,229727.4441528897,2744.0
150.09580563,2.16511702,1.7494,-22.38,10,77.0,30.29,568638.0,229740.94725349842,638.0
150.73623212,2.68722902,1.75,-23.03,9,53.0,30.48,913458.0,229767.94226277372,1204.0
149.64259786,2.64511981,1.7502,-22.59,11,63.0,30.2,886270.0,229776.93728448555,1460.0
150.2669847,2.13184038,1.7509,-21.92,9,68.0,29.77,545973.0,229808.40681640175,2397.0
150.01149236,2.57872781,1.7517,-21.81,8,69.0,29.68,843099.0,229844.34716628733,2106.0
149.54518199,2.02870838,1.7522,-21.89,8,73.0,30.32,479180.0,229866.7964461318,1934.0
150.07817962,2.34294288,1.7522,-22.33,8,110.0,30.12,688079.0,229866.7964461318,877.0
150.32567325,2.59550444,1.7523,-23.27,11,55.0,30.28,854470.0,229871.28506226768,1754.0
149.68015011,2.07142833,1.7535,-22.41,12,92.0,30.41,506989.0,229925.11624277523,575.0
150.27837668,2.12469897,1.7548,-22.84,13,63.0,30.29,543631.0,229983.36631206234,363.0
149.91270191,2.12875924,1.7554,-22.07,9,54.0,29.94,543917.0,230010.22747112988,999.0
150.16852301,2.21742335,1.7558,-21.89,8,87.0,29.63,603635.0,230028.12667635968,604.0
150.03748624,2.27186345,1.7559,-23.25,13,104.0,30.5,641971.0,230032.60044883811,367.0
150.12932838,2.3165362000000003,1.7559,-22.42,8,69.0,29.89,670259.0,230032.60044883811,2244.0
150.14133529,2.00262656,1.7567,-22.38,9,77.0,30.21,463192.0,230068.37582100378,368.0
150.47182132,2.37124133,1.7571,-20.72,8,56.0,29.44,707888.0,230086.25364029294,857.0
150.27048781,2.0277546,1.7574,-23.6,9,66.0,30.49,479137.0,230099.65769055058,2311.0
149.63612324,2.70348434,1.7588,-22.95,9,73.0,30.08,924591.0,230162.16107054942,1757.0
149.84147174,2.33567754,1.7591,-22.8,8,59.0,29.72,683010.0,230175.54419127118,2082.0
150.31272385,1.71750801,1.7604,-23.0,8,65.0,29.82,284267.0,230233.49510076072,1756.0
149.64023728,1.84739718,1.7604,-23.19,8,61.0,30.19,367136.0,230233.49510076072,859.0
149.87317007,1.91320378,1.7604,-23.61,10,53.0,30.78,408508.0,230233.49510076072,1470.0
149.6253242,2.70571497,1.7611,-22.77,11,56.0,29.97,925766.0,230264.67077996454,535.0
149.98099582,2.50145044,1.7613,-22.6,8,62.0,29.89,791499.0,230273.5744355936,2072.0
149.48920386,1.82972969,1.7615,-21.87,8,55.0,29.46,355092.0,230282.47645579328,2729.0
150.02897085,1.91320608,1.7615,-23.22,11,66.0,30.45,408494.0,230282.47645579328,2626.0
150.44405231,2.58986623,1.7629,-22.33,10,60.0,29.52,850938.0,230344.74483712157,1933.0
150.31760745,1.73642546,1.7634,-21.12,8,58.0,29.35,295868.0,230366.9641533632,597.0
150.69713788,2.61037942,1.7638,-22.47,10,57.0,30.29,863847.0,230384.73226459636,596.0
150.60255725,2.08676589,1.764,-22.06,8,52.0,29.43,516821.0,230393.613874003,1258.0
149.55330495,1.94060658,1.7641,-22.92,8,64.0,30.36,425532.0,230398.05406731975,1035.0
149.59999038,1.96721191,1.7643,-22.29,9,65.0,30.1,441458.0,230406.9332314171,1014.0
150.4474968,2.10193855,1.7643,-23.15,8,63.0,30.23,526994.0,230406.9332314171,1745.0
149.96349871,2.12775275,1.7648,-21.86,8,64.0,29.34,542902.0,230429.1240124107,1000.0
150.09255562,2.33641649,1.7653,-21.62,8,94.0,29.54,683841.0,230451.30461349722,533.0
150.11977416,2.22182432,1.7653,-20.81,8,63.0,29.15,606355.0,230451.30461349722,2411.0
150.32267477,1.7223800999999999,1.7655,-22.45,10,66.0,30.36,287035.0,230460.17400488333,534.0
149.95684348,1.86302499,1.7658,-22.03,11,70.0,29.76,375759.0,230473.47504059307,1295.0
149.74666743,1.81022079,1.7665,-21.81,9,56.0,29.87,343190.0,230504.4965574787,1884.0
149.50291717,2.54150714,1.7668,-22.15,10,63.0,29.53,818938.0,230517.785396457,1941.0
149.67963835,2.38027926,1.767,-22.12,11,63.0,30.18,713176.0,230526.64259111055,1333.0
149.9846426,1.95997999,1.7679,-21.23,8,80.0,29.52,436637.0,230566.4798677689,2568.0
149.57493153,1.82330637,1.7687,-22.66,8,67.0,29.69,351199.0,230601.8631895306,1573.0
150.14048126,1.72270646,1.7687,-22.08,10,61.0,29.87,287487.0,230601.8631895306,380.0
150.29155707,1.98699166,1.7692,-21.55,8,56.0,29.7,453223.0,230623.96459007286,2755.0
150.17430699,2.26536405,1.77,-21.35,10,78.0,29.62,636101.0,230659.30576718284,2613.0
149.78279656,1.68941393,1.7701,-22.85,10,60.0,29.75,266969.0,230663.72159248433,2751.0
150.26556751,2.21163792,1.7704,-20.92,10,66.0,29.35,599270.0,230676.9666404007,2471.0
149.69355566,2.05714685,1.7706,-23.33,11,71.0,30.38,498469.0,230685.79464949164,1752.0
149.59774091,1.82363267,1.7712,-22.33,10,91.0,29.97,351830.0,230712.26897120173,751.0
150.33632474,1.7475543999999998,1.7714,-22.22,8,57.0,30.08,303115.0,230721.0905111697,2307.0
150.00982358,2.6578958,1.7717,-22.9,8,63.0,29.95,894141.0,230734.3197905978,2061.0
149.83920808,2.22352806,1.7725,-23.22,12,64.0,30.75,608667.0,230769.58009894227,209.0
150.09320795,2.18162322,1.7727,-21.83,11,105.0,30.25,579303.0,230778.39113939376,372.0
150.28810478,1.92443441,1.7728,-21.59,9,78.0,29.53,414714.0,230782.79605438202,2092.0
149.50849507,2.42769527,1.7735,-22.5,10,75.0,29.81,743805.0,230813.619165904,1749.0
149.59533639,2.00607426,1.7739,-22.22,8,70.0,30.1,465507.0,230831.2235032243,1372.0
149.64009951,2.23125425,1.7745,-22.07,8,73.0,29.62,613367.0,230857.61792270615,736.0
149.69733611,2.07843848,1.7747,-22.95,10,87.0,30.1,512400.0,230866.41284096308,591.0
149.66267504,2.24742198,1.775,-22.27,11,85.0,30.47,623844.0,230879.60219941096,737.0
150.07168139,2.56526901,1.7752,-22.28,9,72.0,30.22,834141.0,230888.39309296277,1758.0
149.80770807,2.18788461,1.7753,-21.56,8,86.0,29.57,583635.0,230892.78793625472,2306.0
149.95160836,2.07399879,1.7764,-22.64,8,91.0,29.78,508982.0,230941.10467354348,2503.0
150.32460828,2.15662954,1.7771,-23.05,9,75.0,29.84,563164.0,230971.82637417826,2090.0
149.84610343,1.85378625,1.7771,-22.92,8,83.0,30.2,370311.0,230971.82637417826,938.0
149.94078897,2.02153467,1.7775,-20.87,8,53.0,29.6,474641.0,230989.3727993898,1301.0
149.99308339,2.0439331000000003,1.7775,-22.75,12,64.0,30.13,489220.0,230989.3727993898,1382.0
150.52039576,2.08300354,1.7777,-22.88,8,62.0,30.09,515418.0,230998.14360439856,2442.0
150.02734277,2.12566071,1.7783,-22.28,9,71.0,29.74,541777.0,231024.44639350267,529.0
150.31865362,2.45477272,1.7790000000000001,-22.7,8,60.0,30.18,761576.0,231055.11474222425,2746.0
149.66143266,1.72158372,1.7796,-22.4,9,83.0,30.3,286774.0,231081.38627668974,1281.0
150.53903559,2.08301846,1.7798,-21.32,11,64.0,29.49,514667.0,231090.14025227498,2312.0
150.07841384,2.25900054,1.7801,-23.04,10,81.0,29.85,631929.0,231103.26821451954,134.0
150.15027338,2.19495588,1.7803,-22.91,12,73.0,30.63,588765.0,231112.01818913477,1365.0
149.65483909,2.64212323,1.7804,-22.28,9,50.0,29.73,884438.0,231116.39257651716,1713.0
149.54066277,1.90352948,1.7807,-21.14,8,66.0,29.36,401456.0,231129.51333951944,1587.0
150.01933296,2.37409906,1.7814,-22.53,8,65.0,30.4,708689.0,231160.11446412592,1863.0
149.95267756,2.02602765,1.7816,-23.13,9,64.0,30.59,478096.0,231168.8540470638,1589.0
150.00808358,2.28889628,1.7817,-23.78,8,106.0,30.19,651425.0,231173.22323951064,1097.0
150.00783002,2.14815844,1.7817,-22.22,10,88.0,29.78,557292.0,231173.22323951064,530.0
149.75037029,1.87582508,1.7827,-22.44,9,60.0,29.62,385535.0,231216.89321086128,647.0
149.55071268,1.67541132,1.7828,-22.67,9,60.0,30.24,257985.0,231221.25801370174,2074.0
149.56082367,2.66963384,1.7830000000000001,-22.83,13,62.0,30.4,901775.0,231229.9864230955,230.0
149.94807893,2.04893432,1.7847,-22.35,10,98.0,29.81,492665.0,231304.1135525217,643.0
150.0930539,1.9704990000000002,1.7848,-21.99,9,83.0,29.59,444377.0,231308.47038857613,518.0
150.57375253,2.02331477,1.7875,-22.62,10,66.0,29.9,476932.0,231425.9547236188,1901.0
149.58091474,1.70488844,1.7875,-23.1,9,69.0,30.42,276676.0,231425.9547236188,217.0
149.82412596,2.17589909,1.7875,-22.09,11,70.0,29.67,576024.0,231425.9547236188,91.0
150.56003104,2.11616998,1.7877,-21.8,8,70.0,29.83,535637.0,231434.6457540627,1923.0
150.22015609,2.12671728,1.7878,-20.86,8,81.0,29.38,542458.0,231438.9906744793,614.0
150.00023905,2.2656297000000003,1.7886,-22.51,8,81.0,30.62,636184.0,231473.73576853896,517.0
150.45120345,2.01122732,1.7887,-22.57,9,63.0,29.86,469424.0,231478.0771223252,1734.0
150.05905437,2.31583333,1.7888,-22.03,10,77.0,29.76,669068.0,231482.41808004843,2054.0
150.06292593,1.74364311,1.7888,-22.36,9,67.0,29.7,300504.0,231482.41808004843,612.0
150.52320973,2.36688227,1.7894,-23.01,8,75.0,29.83,704355.0,231508.45551163005,2610.0
150.27024355,2.11619417,1.7895,-21.68,11,100.0,29.65,535614.0,231512.79369819496,1384.0
150.32571039,1.74500973,1.7903,-21.78,8,71.0,29.66,301168.0,231547.4849494808,2734.0
149.62237136,1.77366676,1.7911,-21.92,8,51.0,30.18,319102.0,231582.15089960882,2445.0
150.67633815,2.22490309,1.7913,-21.94,9,55.0,29.57,608632.0,231590.81343657768,2629.0
149.95576006,1.97645047,1.7914,-24.27,9,81.0,30.33,448017.0,231595.14411272897,1381.0
149.828629,2.16257673,1.7918,-22.01,9,75.0,29.98,568794.0,231612.46286951142,218.0
150.33471405,1.87262497,1.7919999999999998,-22.53,8,85.0,29.73,382473.0,231621.11987984803,929.0
150.01101482,1.76282297,1.7921,-23.17,10,56.0,29.88,312286.0,231625.44779316252,628.0
150.30307104,2.41463459,1.7925,-22.8,8,76.0,30.19,735382.0,231642.75550179195,1939.0
150.06738021,2.07168086,1.7925,-22.05,10,85.0,29.7,508217.0,231642.75550179195,1338.0
149.94347480000002,2.05536829,1.7929,-21.89,8,58.0,30.14,496437.0,231660.05690120492,519.0
150.00275509,2.04791683,1.7930000000000001,-22.53,13,73.0,30.32,491763.0,231664.38126558496,330.0
150.27517594,2.22085887,1.7930000000000001,-21.92,10,62.0,29.81,605792.0,231664.38126558496,622.0
149.97062485,2.44522675,1.7930000000000001,-22.44,8,52.0,30.32,755068.0,231664.38126558496,2733.0
149.8492671,1.91456123,1.7936,-22.31,8,63.0,30.23,409278.0,231690.31917739866,763.0
150.52608798,2.28264179,1.794,-22.61,8,60.0,30.25,648358.0,231707.6032415029,944.0
149.80207615,2.52133707,1.7941,-22.9,13,81.0,30.38,807023.0,231711.92327330812,1262.0
150.39729082,2.15689983,1.7952,-23.01,11,73.0,30.04,563825.0,231759.4176557461,1288.0
149.94607493,1.89568512,1.7953,-21.13,9,90.0,29.61,396233.0,231763.73296738433,2417.0
150.13128591,2.02379024,1.7954,-22.5,9,94.0,30.36,476785.0,231768.04788597065,331.0
150.25842642,2.14666922,1.7957,-22.81,9,77.0,30.15,556391.0,231780.99028387258,912.0
149.86078379,1.83662287,1.7958,-22.83,10,80.0,30.19,360637.0,231785.30363070557,1547.0
150.34442928,2.33450109,1.796,-23.24,11,63.0,29.94,682226.0,231793.92914594244,1199.0
149.82076564,2.18046595,1.796,-22.92,10,83.0,30.49,579041.0,231793.92914594244,103.0
150.02935278,2.32730198,1.7963,-21.51,10,97.0,29.56,676788.0,231806.86447340547,2267.0
150.06373426,2.21119664,1.7966,-22.83,9,90.0,30.46,600305.0,231819.7962674867,211.0
149.73528649,2.08463277,1.7969,-22.59,9,70.0,29.97,516801.0,231832.72452941057,625.0
150.29097401,2.26210842,1.7976,-23.28,8,93.0,30.65,634151.0,231862.8767446058,755.0
150.03663635,2.2709767000000003,1.7977,-22.04,13,64.0,29.91,640026.0,231867.18263552172,210.0
150.14942662,2.73571407,1.7981,-22.62,9,56.0,29.91,944936.0,231884.4022800023,1211.0
149.6930269,2.05057492,1.7982,-21.38,8,57.0,29.55,493427.0,231888.70621155298,1385.0
150.54490174,2.35710462,1.7986,-22.44,9,54.0,29.57,697415.0,231905.918020835,1570.0
150.65517036,2.17204874,1.7993,-23.23,13,88.0,30.12,573530.0,231936.02361389808,1125.0
150.08891630000002,2.39912954,1.7994,-23.2,10,57.0,30.32,726141.0,231940.32284758557,1034.0
149.9517405,1.92010189,1.7999,-23.11,9,64.0,30.57,412465.0,231961.81314900337,623.0
149.82536882,2.12765562,1.8002,-21.93,8,89.0,29.84,543142.0,231974.70263786378,1029.0
150.1721096,2.24516834,1.8006,-22.18,12,54.0,29.8,622523.0,231991.8831515495,1649.0
150.29245307,2.32063069,1.801,-22.42,12,71.0,30.28,672020.0,232009.05741478252,104.0
150.36667233,2.35135244,1.8018,-21.81,9,53.0,29.55,693228.0,232043.38720142972,1342.0
149.96317508,1.98347515,1.8019,-23.09,9,52.0,30.16,452057.0,232047.67666878106,515.0
150.17280366,2.20621626,1.8022,-21.92,10,82.0,30.34,596108.0,232060.54273060957,2107.0
150.13776993,2.16629028,1.8028,-23.03,10,62.0,30.27,569923.0,232086.26432730161,633.0
150.10909687,2.29432429,1.8037,-22.99,8,65.0,30.66,655219.0,232124.82042313926,756.0
150.21638124,2.12365028,1.8037,-21.36,9,77.0,29.48,540344.0,232124.82042313926,629.0
149.69837264,2.02894413,1.8038,-21.03,8,61.0,29.82,479467.0,232129.10248689735,757.0
150.01078606,2.10376826,1.8039,-22.91,9,75.0,30.06,528139.0,232133.38416144197,1249.0
149.59824328,1.9932865000000002,1.8039,-21.42,8,78.0,29.51,458680.0,232133.38416144197,1383.0
150.07587695,2.21166954,1.8047,-23.4,10,94.0,30.72,600465.0,232167.62355150195,758.0
150.03106155,2.32582231,1.8053,-21.84,13,83.0,29.81,675693.0,232193.28676278738,516.0
149.76105161,2.65371873,1.8062,-22.75,11,58.0,30.01,891814.0,232231.7553562444,1742.0
149.61072265,1.66715568,1.8063,-20.76,8,50.0,29.65,252445.0,232236.0277031213,2467.0
150.36458027,2.36956888,1.8072,-23.32,9,50.0,30.23,706579.0,232274.4613662014,227.0
149.82611355,2.72191162,1.8082,-22.78,11,55.0,29.97,936611.0,232317.12860711195,521.0
150.03629547,2.34528519,1.8083,-22.83,11,89.0,30.76,689636.0,232321.39320062543,159.0
149.63813354,1.78189335,1.8085,-21.65,9,56.0,29.53,324341.0,232329.92122609948,224.0
150.32682549999998,2.32402176,1.8089,-21.3,11,86.0,29.34,674656.0,232346.97263208518,77.0
149.80908219,2.15475872,1.8090000000000002,-22.55,8,84.0,29.91,561952.0,232351.23451614127,1207.0
150.50054054,2.52228412,1.8090000000000002,-21.76,10,60.0,29.75,805630.0,232351.23451614127,163.0
150.13878263,1.81090828,1.8091,-23.42,8,56.0,30.56,344206.0,232355.4960133104,1648.0
149.96631651,1.86001261,1.8103,-21.16,8,62.0,29.52,373739.0,232406.60381837847,168.0
150.55310629,2.10339443,1.8111,-22.38,8,81.0,29.97,527327.0,232440.6447790409,2308.0
150.06453614,2.21214605,1.8113,-23.29,13,84.0,30.64,599953.0,232449.15115879657,1548.0
150.32128709,2.35776812,1.8114,-22.12,10,54.0,30.24,697564.0,232453.40376985745,963.0
150.58335373,2.08903201,1.8119,-24.28,11,67.0,30.32,519343.0,232474.6610387697,1574.0
149.57163708,2.71160489,1.8119,-21.53,8,60.0,29.66,929257.0,232474.6610387697,2539.0
149.60026246,2.27511295,1.8122,-23.55,8,71.0,30.2,642628.0,232487.4107726024,1940.0
150.3786669,2.13356274,1.8128,-21.89,8,97.0,29.5,547305.0,232512.89983395385,977.0
149.66390936,2.25893902,1.8130000000000002,-22.33,9,84.0,29.83,631876.0,232521.39310568702,2070.0
150.65808504,1.97784062,1.8132,-21.79,10,66.0,29.42,448171.0,232529.8848369862,2050.0
149.95075612,1.9563656999999999,1.8133,-22.72,8,82.0,30.06,435164.0,232534.13012508387,107.0
150.61109831,2.43729808,1.8141,-22.18,9,50.0,29.99,750155.0,232568.07857446984,1593.0
150.34927425,2.10794813,1.8146,-23.11,9,76.0,30.34,530148.0,232589.28385371057,1183.0
150.24691749,2.28863698,1.8146,-23.35,10,79.0,30.54,651173.0,232589.28385371057,1733.0
149.83894135,2.12736723,1.8147,-22.37,10,73.0,29.76,543537.0,232593.52375618235,1918.0
149.73943297,2.07187995,1.8156,-21.84,9,70.0,29.82,507666.0,232631.66558773493,2687.0
150.01986794,2.2876822,1.8157,-23.28,11,52.0,29.93,650590.0,232635.901648641,1104.0
149.93586359,2.04837517,1.8157,-22.55,9,62.0,29.85,491961.0,232635.901648641,199.0
150.05377892,1.94634206,1.8159999999999998,-23.0,9,51.0,30.55,428928.0,232648.6075280551,874.0
150.64539144,2.16183978,1.8162,-21.28,9,59.0,29.42,565972.0,232657.07619535274,2175.0
150.00021345,2.1332451,1.8162,-22.33,8,82.0,29.97,546895.0,232657.07619535274,524.0
150.16301534,2.25037599,1.8162,-21.42,10,84.0,29.89,625529.0,232657.07619535274,613.0
150.57550435,2.69930796,1.8162,-22.16,10,62.0,30.09,921472.0,232657.07619535274,1741.0
150.12600930000002,2.30807413,1.8169,-21.99,11,67.0,29.86,664099.0,232686.70444689345,351.0
150.26863844,2.21797402,1.817,-22.99,9,73.0,29.81,603866.0,232690.9355203685,1657.0
149.80421311,2.51701592,1.818,-22.24,8,54.0,29.96,801951.0,232733.22517871266,2752.0
150.11479985,1.96855432,1.8194,-23.08,9,93.0,30.35,442497.0,232792.36638322702,621.0
149.77957509,2.16312819,1.8194,-22.64,9,65.0,30.4,567354.0,232792.36638322702,522.0
149.63229762,2.26123567,1.8195,-22.32,9,63.0,30.12,633469.0,232796.58788642677,2063.0
149.89644333,2.54470532,1.8196,-22.36,8,67.0,30.01,820662.0,232800.8090073876,2298.0
150.00726509,2.29773808,1.8201,-22.83,11,67.0,30.05,657153.0,232821.90888014488,359.0
150.05186476,2.19011819,1.8204,-21.98,9,100.0,29.87,584944.0,232834.56421974342,146.0
150.01978075,2.34116887,1.8212,-22.43,10,82.0,29.59,686661.0,232868.29499410425,353.0
