,cluster_id,ra,dec,redshift,group,Ngal,type
19125,783027,150.127486,2.485845,0.6692,1919,27,satellite
19126,783076,149.714505,2.487909,1.1852,7150,6,satellite
19128,783096,150.454923,2.487494,0.9769,4939,10,satellite
19130,783105,149.940824,2.488059,0.7559,1886,377,satellite
19131,783204,149.72162,2.487425,0.9864,5344,10,satellite
19132,783216,150.2865,2.487346,0.6965,2196,32,satellite
19134,783285,149.601987,2.487877,0.9765,5002,9,satellite
19135,783289,150.174701,2.487796,0.6765,2080,14,satellite
19136,783309,150.55012,2.48847,0.8361,3333,5,satellite
19137,783328,149.78253,2.485514,0.4974,1090,2,satellite
19138,783348,149.794994,2.487487,0.7,2299,3,satellite
19139,783357,150.544857,2.487791,0.8695,3922,11,satellite
19141,783414,150.441179,2.487652,1.1518,6720,3,satellite
19143,783426,149.938839,2.488848,0.715,1886,377,satellite
19144,783432,150.319075,2.489151,1.1762,6779,5,satellite
19147,783469,150.042269,2.489022,1.1527,6723,3,satellite
19149,783499,150.506268,2.486894,0.617,1689,5,satellite
19150,783502,149.899583,2.487136,0.6981,1886,377,satellite
19151,783511,149.941493,2.48913,0.7018,1886,377,satellite
19152,783579,149.707679,2.488472,1.1511,6721,3,satellite
19156,783693,150.247955,2.487944,1.1912,7199,2,satellite
19158,783712,149.890257,2.486756,0.6958,1886,377,satellite
19159,783719,149.753943,2.488914,0.7059,2450,2,satellite
19160,783743,149.93968,2.488034,0.7206,1886,377,satellite
19162,783775,149.972149,2.487918,0.7116,1886,377,satellite
19164,783844,150.143078,2.489637,0.8866,3987,5,satellite
19168,783984,150.328692,2.4893,0.4931,1069,16,satellite
19170,784015,150.548949,2.489326,1.1698,6950,2,satellite
19172,784087,150.175486,2.489239,1.1579,6834,2,satellite
19174,784131,149.903908,2.489009,0.7116,1886,377,satellite
19175,784196,149.788912,2.488736,0.7329,2258,26,satellite
19176,784222,150.113864,2.48669,0.598,1595,2,satellite
19181,784270,150.565989,2.489857,1.0656,5877,5,satellite
19182,784274,150.138923,2.490206,0.9074,4259,4,satellite
19183,784290,150.542125,2.488135,0.87,3922,11,satellite
19185,784305,149.908375,2.489879,0.725,1886,377,satellite
19186,784322,149.757203,2.488645,0.7329,2595,2,satellite
19187,784340,149.550098,2.489899,0.8364,3404,5,satellite
19188,784396,150.651356,2.48927,0.6708,1980,4,satellite
19190,784418,150.568965,2.488338,1.137,6180,36,satellite
19193,784495,150.719981,2.487593,0.3572,495,2,satellite
19194,784518,150.45558,2.489416,0.9586,4939,10,satellite
19196,784532,150.542311,2.489269,0.8686,3922,11,satellite
19198,784565,150.105299,2.486745,0.5001,1120,10,satellite
19200,784603,150.309153,2.490008,0.6654,1982,14,satellite
19202,784712,150.04024,2.490042,1.1143,6377,2,satellite
19204,784789,149.786036,2.489983,0.7165,2258,26,satellite
19206,784875,149.802645,2.490697,1.1846,7003,6,satellite
19209,784981,150.413169,2.48753,0.896,3763,27,satellite
19216,785160,150.516118,2.491767,0.853,3762,3,satellite
19217,785204,149.984091,2.491219,0.8462,3620,2,satellite
19218,785241,149.594681,2.492011,0.8205,3264,3,satellite
19219,785261,150.560787,2.491537,1.1522,6180,36,satellite
19221,785358,150.490419,2.491294,0.8179,3067,5,satellite
19222,785360,149.893787,2.490928,0.5995,1547,16,satellite
19225,785517,150.117775,2.491817,0.6617,1919,27,satellite
19227,785549,150.379445,2.489409,0.1098,3,35,satellite
19228,785563,149.509563,2.492218,1.1109,6226,2,satellite
19230,785605,150.194916,2.490208,0.3349,354,5,satellite
19231,785618,150.608646,2.490712,0.5355,1307,2,satellite
19232,785628,150.294676,2.488712,0.6996,2196,32,satellite
19233,785666,150.089783,2.49151,0.6922,2298,35,satellite
19234,785690,150.453563,2.492899,1.1742,6951,2,satellite
19235,785703,149.530959,2.491632,0.6192,1776,2,satellite
19236,785735,150.226769,2.487916,0.3794,520,29,satellite
19238,785776,150.627939,2.492683,0.9985,5410,6,satellite
19239,785782,149.891873,2.492036,0.4532,899,2,satellite
19240,785799,150.51394,2.489807,0.4054,668,5,satellite
19243,785844,150.377502,2.488317,0.7964,2966,3,satellite
19244,785866,150.164408,2.491602,0.594,1596,5,satellite
19245,785895,149.772681,2.491278,0.7166,2258,26,satellite
19247,785926,150.103557,2.488361,0.5012,1120,10,satellite
19248,786025,150.249257,2.492904,1.0957,6090,2,satellite
19249,786067,150.281932,2.492054,0.8974,4149,8,satellite
19250,786100,150.527049,2.488935,0.2202,99,15,satellite
19251,786120,150.570634,2.493317,1.1979,6952,3,satellite
19252,786147,150.421484,2.488748,0.8959,3763,27,satellite
19253,786151,149.958801,2.492611,0.7515,1886,377,satellite
19256,786185,149.449966,2.49223,0.7457,2722,2,satellite
19257,786206,149.813231,2.492297,1.1757,7003,6,satellite
19258,786217,150.3778,2.49068,0.3622,387,73,satellite
19260,786266,149.870007,2.4901,0.7219,1886,377,satellite
19261,786291,149.947469,2.49174,0.7404,1886,377,satellite
19262,786404,150.144538,2.491688,0.6016,1596,5,satellite
19264,786437,150.224716,2.492033,0.3769,520,29,satellite
19265,786439,150.202894,2.492163,0.3795,520,29,satellite
19269,786512,150.38402,2.489628,0.3502,387,73,satellite
19270,786513,150.713709,2.493471,0.6152,1742,7,satellite
19271,786519,149.994759,2.491516,0.3399,335,42,satellite
19273,786613,149.92594,2.493559,0.7518,1886,377,satellite
19274,786696,150.111712,2.491021,0.506,1120,10,satellite
19277,786777,149.5828,2.492308,0.4939,983,19,satellite
19278,786780,150.534976,2.490997,0.2225,99,15,satellite
19279,786787,149.923179,2.494051,0.699,1886,377,satellite
19280,786808,149.992996,2.493511,0.4771,1014,2,satellite
19282,786840,149.83706,2.492362,0.6856,1886,377,satellite
19283,786848,149.561669,2.493179,0.829,3404,5,satellite
19287,787022,150.552751,2.494591,0.8692,3922,11,satellite
19288,787061,149.886945,2.495542,0.8434,3557,2,satellite
19289,787092,149.73446,2.494186,1.1472,6722,2,satellite
19293,787224,150.182403,2.48989,0.908,4214,6,satellite
19295,787300,149.716078,2.493888,0.4928,948,25,satellite
19297,787384,150.331757,2.493574,0.4882,1069,16,satellite
19298,787466,149.862682,2.493803,0.748,1886,377,satellite
19299,787507,149.901644,2.494937,0.6047,1547,16,satellite
19301,787510,150.410936,2.495422,0.9191,4368,4,satellite
19302,787513,149.544292,2.494738,0.7273,2593,2,satellite
19303,787517,149.455802,2.4926,1.1194,6271,6,satellite
19304,787535,149.799133,2.494389,0.7353,2258,26,satellite
19307,787616,150.453485,2.491078,0.9843,4939,10,satellite
19311,787707,149.717423,2.494255,0.4942,948,25,satellite
19312,787721,150.329054,2.49186,0.34,387,73,satellite
19313,787733,149.992709,2.492624,0.3799,615,2,satellite
19315,787779,150.253454,2.49537,0.7514,2765,2,satellite
19316,787781,149.595152,2.495774,0.9813,5002,9,satellite
19317,787786,150.380902,2.491995,0.3914,642,3,satellite
19318,787803,150.255723,2.493265,0.376,520,29,satellite
19319,787901,150.297513,2.494631,0.6918,2196,32,satellite
19321,787948,149.927574,2.495915,0.7232,1886,377,satellite
19322,787952,150.159005,2.495355,0.6993,2197,25,satellite
19325,788009,150.416986,2.492046,0.898,3763,27,satellite
19327,788069,150.196599,2.492002,0.3801,520,29,satellite
19329,788194,149.518244,2.496028,0.8407,3556,2,satellite
19330,788215,150.311482,2.495186,0.6573,1982,14,satellite
19331,788219,150.040747,2.495668,0.664,1987,89,satellite
19333,788248,150.150812,2.495693,0.6509,1919,27,satellite
19334,788313,150.154887,2.494634,0.5942,1596,5,satellite
19336,788323,150.406609,2.495109,1.1023,6225,6,satellite
19337,788328,149.934267,2.495813,0.8753,3921,2,satellite
19339,788408,149.861841,2.495831,0.7408,1886,377,satellite
19340,788416,149.565291,2.493926,0.4882,983,19,satellite
19342,788487,149.562655,2.494671,0.8328,3404,5,satellite
19343,788495,149.711944,2.496755,1.1826,7150,6,satellite
19344,788546,150.332783,2.494136,0.3527,387,73,satellite
19345,788584,150.559426,2.495943,1.0653,5877,5,satellite
19346,788622,149.820736,2.49632,1.1849,7003,6,satellite
19347,788636,150.16471,2.496605,1.1261,6424,2,satellite
19348,788660,150.163911,2.496668,1.1766,7004,4,satellite
19349,788665,150.518877,2.496384,0.9063,4210,3,satellite
19350,788680,149.731844,2.495734,0.7622,2792,3,satellite
19351,788683,149.927544,2.496261,0.7241,1886,377,satellite
19352,788715,149.782564,2.496748,0.6892,2299,3,satellite
19353,788744,149.844271,2.496556,0.6847,1886,377,satellite
19354,788752,150.375858,2.496229,0.9805,5276,2,satellite
19358,788852,149.895885,2.49736,0.6981,1886,377,satellite
19359,788880,150.133737,2.496471,0.6631,1919,27,satellite
19361,788924,150.041326,2.496604,0.715,2451,3,satellite
19362,788925,149.894882,2.496549,0.7128,1886,377,satellite
19363,788952,150.130935,2.497374,1.1859,7002,3,satellite
19364,788953,150.193913,2.495222,0.369,520,29,satellite
19365,789022,150.158467,2.496576,0.5981,1596,5,satellite
19366,789033,150.25477,2.4956,0.848,3684,2,satellite
19368,789087,150.570253,2.498649,0.5923,1480,80,satellite
19371,789127,150.542109,2.494433,0.6552,1981,2,satellite
19378,789282,150.407085,2.497202,0.7616,2813,2,satellite
19380,789342,150.236258,2.496722,0.364,520,29,satellite
19381,789392,149.916536,2.49788,0.6799,1886,377,satellite
19383,789457,149.728331,2.497512,0.9099,4317,2,satellite
19387,789541,150.007095,2.49796,0.8293,3334,2,satellite
19388,789554,150.237338,2.499,0.3755,520,29,satellite
19393,789685,150.570575,2.497465,0.6108,1480,80,satellite
19395,789698,149.83519,2.496254,0.7005,1886,377,satellite
19397,789739,149.928149,2.498353,0.7383,1886,377,satellite
19398,789742,150.584614,2.494603,0.916,4260,4,satellite
19399,789810,149.600959,2.498132,0.9687,5002,9,satellite
19400,789816,150.388866,2.497248,0.5116,1142,7,satellite
19402,789844,149.932008,2.498809,0.9281,4600,2,satellite
19403,789871,149.900642,2.498465,0.6834,1886,377,satellite
19404,789884,149.926833,2.498904,0.7407,1886,377,satellite
19408,789936,149.599576,2.498879,0.9596,5002,9,satellite
19409,789940,150.419799,2.498315,0.8799,3763,27,satellite
19414,790046,150.227579,2.497068,0.4493,865,2,satellite
19415,790158,150.450532,2.499117,0.8568,3763,27,satellite
19418,790215,150.30651,2.49826,0.6929,2196,32,satellite
19419,790216,150.559074,2.49903,0.8987,3922,11,satellite
19423,790306,150.090029,2.499321,0.883,3688,95,satellite
19424,790339,149.933055,2.497894,0.7301,1886,377,satellite
19426,790378,150.128465,2.499599,1.1822,7002,3,satellite
19427,790381,149.934711,2.498409,0.723,1886,377,satellite
19428,790394,150.167349,2.499002,1.1873,7004,4,satellite
19430,790426,149.730554,2.497744,1.0106,5344,10,satellite
19431,790432,150.180344,2.498071,0.6624,2080,14,satellite
19434,790482,149.900824,2.499353,0.6859,1886,377,satellite
19436,790504,149.99694,2.496181,0.34,335,42,satellite
19438,790529,149.598885,2.499421,1.011,5647,2,satellite
19440,790711,149.473876,2.499985,0.6714,2084,8,satellite
19441,790715,150.188625,2.497704,0.6709,2080,14,satellite
19447,790813,149.706716,2.498857,0.4852,948,25,satellite
19449,790852,150.573434,2.498958,1.1145,6268,4,satellite
19450,790864,149.480521,2.500363,1.1138,6319,3,satellite
19453,790953,149.884433,2.499759,0.6051,1547,16,satellite
19454,790962,149.923418,2.497457,0.7494,1886,377,satellite
19459,791060,150.556427,2.496911,0.8705,3922,11,satellite
19460,791066,150.656931,2.499802,0.9898,5411,3,satellite
19461,791076,149.577138,2.501048,0.9452,4798,2,satellite
19463,791098,150.374289,2.500135,0.7981,2966,3,satellite
19466,791178,150.174676,2.49749,0.4854,1034,2,satellite
19468,791225,150.738175,2.500889,0.8437,3403,8,satellite
19470,791255,150.547327,2.499604,0.8842,3922,11,satellite
19471,791276,150.577183,2.498926,0.921,4260,4,satellite
19474,791304,150.747119,2.500454,0.8394,3403,8,satellite
19477,791449,149.861941,2.500157,0.696,1886,377,satellite
19480,791495,150.422746,2.500923,0.9803,5082,5,satellite
19482,791520,150.153708,2.501227,0.6618,1919,27,satellite
19483,791636,150.551689,2.501215,0.8264,3333,5,satellite
19485,791651,150.430694,2.500884,0.8966,3763,27,satellite
19486,791677,149.863054,2.497424,0.7306,1886,377,satellite
19489,791832,150.55436,2.501772,0.9224,4435,4,satellite
19496,792045,150.408761,2.500814,1.1065,6225,6,satellite
19497,792053,149.902987,2.499793,0.7203,1886,377,satellite
19498,792093,150.627192,2.502246,1.1731,7005,5,satellite
19501,792148,149.895152,2.502208,0.6762,1886,377,satellite
19502,792152,150.138924,2.500756,0.6572,1919,27,satellite
19503,792204,150.745661,2.500476,0.8479,3403,8,satellite
19504,792209,150.100911,2.498344,0.4369,818,2,satellite
19506,792260,150.651746,2.502905,1.1701,6953,2,satellite
19507,792283,150.218962,2.498468,0.2999,270,2,satellite
19508,792322,150.153458,2.502629,1.1803,7004,4,satellite
19510,792392,150.229487,2.50177,0.385,520,29,satellite
19511,792395,150.748957,2.502865,0.6696,2082,3,satellite
19512,792507,150.640775,2.502307,0.9013,4212,3,satellite
19514,792574,149.715021,2.500432,0.688,2300,4,satellite
19515,792587,150.192787,2.502244,0.6647,2080,14,satellite
19516,792637,150.636255,2.504055,0.6068,1642,6,satellite
19517,792646,150.104932,2.498353,0.4994,1120,10,satellite
19518,792680,150.539505,2.502694,0.8427,3621,2,satellite
19522,792800,150.565344,2.502553,1.0664,5877,5,satellite
19523,792805,150.409763,2.502653,0.8909,3763,27,satellite
19526,792931,150.449279,2.500853,0.7357,2659,2,satellite
19527,792958,150.217285,2.501718,0.3679,520,29,satellite
19528,793039,149.913043,2.50191,0.6907,1886,377,satellite
19532,793292,149.515731,2.50358,0.66,2083,2,satellite
19533,793294,149.92097,2.502808,0.711,1886,377,satellite
19534,793318,150.069791,2.503942,0.9616,5003,2,satellite
19535,793348,150.570256,2.504198,1.1495,6180,36,satellite
19536,793363,150.368499,2.503979,0.8165,3205,2,satellite
19543,793684,150.142464,2.502881,0.624,1691,9,satellite
19545,793701,150.56592,2.504244,1.1106,6268,4,satellite
19547,793717,150.540727,2.504989,0.8231,3333,5,satellite
19550,793801,149.846098,2.504523,0.7006,1886,377,satellite
19552,793873,149.847236,2.501591,0.7196,1886,377,satellite
19554,793941,150.014185,2.505292,1.1055,6269,2,satellite
19555,793942,149.447693,2.503149,0.849,3685,2,satellite
19556,793952,150.594341,2.50147,0.5901,1480,80,satellite
19557,793972,150.543693,2.503344,0.8751,3922,11,satellite
19558,794004,150.588933,2.508859,0.6009,1480,80,satellite
19562,794214,149.485898,2.504568,1.1822,7075,2,satellite
19566,794365,150.745589,2.505226,0.8045,3068,3,satellite
19568,794435,150.54403,2.501526,0.9219,4435,4,satellite
19569,794503,149.452539,2.505916,1.1133,6271,6,satellite
19571,794637,150.17216,2.505889,0.7241,2490,6,satellite
19572,794654,150.145149,2.504987,0.8868,3987,5,satellite
19578,794739,149.476396,2.505094,0.3824,445,117,satellite
19579,794784,149.99955,2.506232,0.9333,4436,8,satellite
19581,794823,150.368935,2.505303,0.7458,2723,2,satellite
19586,794945,149.801328,2.506299,0.7362,2258,26,satellite
19588,795027,149.889861,2.505602,0.7197,1886,377,satellite
19589,795081,149.900378,2.506986,0.7161,1886,377,satellite
19590,795082,149.891543,2.506084,0.6832,1886,377,satellite
19591,795109,150.551106,2.502716,0.3797,613,5,satellite
19592,795134,150.610463,2.507542,1.0364,5727,3,satellite
19593,795139,149.838127,2.505957,0.9585,5004,2,satellite
19597,795222,149.908798,2.506901,0.773,2843,2,satellite
19609,795411,149.93235,2.507076,0.6819,1886,377,satellite
19611,795480,149.831245,2.508037,1.1903,7003,6,satellite
19612,795495,149.909825,2.504579,0.7192,1886,377,satellite
19614,795554,150.539471,2.507323,1.1691,6954,3,satellite
19615,795560,150.057587,2.507385,1.1298,6423,2,satellite
19618,795726,150.030301,2.505024,0.26,189,2,satellite
19621,795795,149.859215,2.507259,0.8312,3335,3,satellite
19622,795798,149.460209,2.506757,0.6663,2084,8,satellite
19623,795836,149.714744,2.505888,0.4863,948,25,satellite
19634,796049,150.282532,2.508731,0.9017,4213,4,satellite
19636,796187,150.45457,2.505957,0.4301,817,3,satellite
19637,796216,150.08755,2.508138,0.8953,3688,95,satellite
19643,796443,149.89878,2.508055,0.7175,1886,377,satellite
19645,796471,150.298367,2.509184,0.5955,1544,2,satellite
19646,796485,149.564877,2.503986,0.4092,670,6,satellite
19647,796493,150.117745,2.508605,0.9301,4496,2,satellite
19650,796608,149.755674,2.508788,0.9475,4672,2,satellite
19654,796727,150.438149,2.509004,0.8611,3763,27,satellite
19657,796835,149.794512,2.508315,0.4523,900,2,satellite
19660,796863,149.84234,2.510077,0.6982,1886,377,satellite
19662,796885,149.932611,2.508745,0.7525,1886,377,satellite
19663,796909,149.44791,2.509209,0.9428,4601,5,satellite
19668,797130,149.912885,2.509072,0.8215,3265,8,satellite
19669,797149,150.588479,2.507056,0.9073,4260,4,satellite
19670,797151,150.01738,2.509607,0.7286,2525,6,satellite
19672,797186,149.913814,2.510916,0.6868,1886,377,satellite
19675,797259,149.807049,2.509766,0.7146,2524,3,satellite
19678,797300,150.54541,2.508916,0.7481,2724,3,satellite
19679,797372,150.409269,2.511318,0.8951,3763,27,satellite
19683,797471,149.884725,2.508719,0.5393,1285,4,satellite
19684,797500,149.908211,2.510476,0.5998,1547,16,satellite
19685,797553,149.913114,2.51125,0.7429,1886,377,satellite
19686,797556,149.791124,2.51081,0.8585,3687,4,satellite
19687,797574,150.64288,2.51067,0.9074,4212,3,satellite
19688,797593,150.14688,2.509575,0.6208,1691,9,satellite
19691,797755,149.912994,2.510239,0.5674,1413,2,satellite
19692,797856,149.883326,2.511821,0.6749,1886,377,satellite
19693,797867,149.561095,2.506577,0.5413,1334,2,satellite
19694,797889,150.311746,2.511172,0.5064,1069,16,satellite
19695,797904,150.523927,2.510875,0.8517,3686,2,satellite
19696,797946,150.002393,2.509724,0.9213,4436,8,satellite
19697,797971,149.952982,2.511542,0.6644,1886,377,satellite
19698,797990,149.795078,2.511196,0.7146,2524,3,satellite
19699,798024,150.499455,2.510347,0.9946,5345,4,satellite
19700,798054,150.411893,2.511284,0.901,3763,27,satellite
19701,798075,150.200609,2.511622,0.4647,962,2,satellite
19702,798099,150.095488,2.50987,0.8926,3688,95,satellite
19704,798133,149.920028,2.509226,0.7193,1886,377,satellite
19705,798167,149.929247,2.511778,0.6369,1841,2,satellite
19706,798184,149.571108,2.506882,0.4161,670,6,satellite
19708,798198,150.349068,2.512081,1.0956,6178,2,satellite
19709,798200,149.915314,2.510076,0.6155,1743,4,satellite
19712,798292,150.621494,2.512079,1.0282,5727,3,satellite
19713,798371,150.170732,2.511365,0.7148,2490,6,satellite
19716,798625,150.635909,2.509684,0.3495,443,3,satellite
19721,798741,149.589971,2.510448,0.475,983,19,satellite
19725,798824,150.426811,2.510175,0.8665,3763,27,satellite
